x,y,GRID,GID,Lon,Lat
-85.5416822,36.70833384,58127,I58127,-85.542,36.708
-85.5416822,36.79166717,58128,I58128,-85.542,36.792
-85.5416822,36.8750005,58129,I58129,-85.542,36.875
-85.5416822,36.95833383,58130,I58130,-85.542,36.958
-85.5416822,37.04166716,58131,I58131,-85.542,37.042
-85.5416822,37.12500049,58132,I58132,-85.542,37.125
-85.5416822,37.20833382,58133,I58133,-85.542,37.208
-85.5416822,37.29166715,58134,I58134,-85.542,37.292
-85.5416822,37.37500048,58135,I58135,-85.542,37.375
-85.5416822,37.45833381,58136,I58136,-85.542,37.458
-85.5416822,37.54166714,58137,I58137,-85.542,37.542
-85.5416822,37.62500047,58138,I58138,-85.542,37.625
-85.5416822,37.7083338,58139,I58139,-85.542,37.708
-85.5416822,37.79166713,58140,I58140,-85.542,37.792
-85.5416822,37.87500046,58141,I58141,-85.542,37.875
-85.5416822,37.95833379,58142,I58142,-85.542,37.958
-85.5416822,38.04166712,58143,I58143,-85.542,38.042
-85.5416822,38.12500045,58144,I58144,-85.542,38.125
-85.5416822,38.20833378,58145,I58145,-85.542,38.208
-85.5416822,38.29166711,58146,I58146,-85.542,38.292
-85.5416822,38.37500044,58147,I58147,-85.542,38.375
-85.5416822,38.45833377,58148,I58148,-85.542,38.458
-85.5416822,38.5416671,58149,I58149,-85.542,38.542
-85.5416822,38.62500043,58150,I58150,-85.542,38.625
-85.5416822,38.70833376,58151,I58151,-85.542,38.708
-85.5416822,38.79166709,58152,I58152,-85.542,38.792
-85.5416822,38.87500042,58153,I58153,-85.542,38.875
-85.5416822,38.95833375,58154,I58154,-85.542,38.958
-85.5416822,39.04166708,58155,I58155,-85.542,39.042
-85.5416822,39.12500041,58156,I58156,-85.542,39.125
-85.5416822,39.20833374,58157,I58157,-85.542,39.208
-85.5416822,39.29166707,58158,I58158,-85.542,39.292
-85.5416822,39.3750004,58159,I58159,-85.542,39.375
-85.5416822,39.45833373,58160,I58160,-85.542,39.458
-85.5416822,39.54166706,58161,I58161,-85.542,39.542
-85.5416822,39.62500039,58162,I58162,-85.542,39.625
-85.5416822,39.70833372,58163,I58163,-85.542,39.708
-85.5416822,39.79166705,58164,I58164,-85.542,39.792
-85.5416822,39.87500038,58165,I58165,-85.542,39.875
-85.5416822,39.95833371,58166,I58166,-85.542,39.958
-85.5416822,40.04166704,58167,I58167,-85.542,40.042
-85.5416822,40.12500037,58168,I58168,-85.542,40.125
-85.5416822,40.2083337,58169,I58169,-85.542,40.208
-85.5416822,40.29166703,58170,I58170,-85.542,40.292
-85.5416822,40.37500036,58171,I58171,-85.542,40.375
-85.5416822,40.45833369,58172,I58172,-85.542,40.458
-85.5416822,40.54166702,58173,I58173,-85.542,40.542
-85.5416822,40.62500035,58174,I58174,-85.542,40.625
-85.5416822,40.70833368,58175,I58175,-85.542,40.708
-85.5416822,40.79166701,58176,I58176,-85.542,40.792
-85.5416822,40.87500034,58177,I58177,-85.542,40.875
-85.5416822,40.95833367,58178,I58178,-85.542,40.958
-85.5416822,41.041667,58179,I58179,-85.542,41.042
-85.5416822,41.12500033,58180,I58180,-85.542,41.125
-85.5416822,41.20833366,58181,I58181,-85.542,41.208
-85.5416822,41.29166699,58182,I58182,-85.542,41.292
-85.5416822,41.37500032,58183,I58183,-85.542,41.375
-85.5416822,41.45833365,58184,I58184,-85.542,41.458
-85.5416822,41.54166698,58185,I58185,-85.542,41.542
-85.5416822,41.62500031,58186,I58186,-85.542,41.625
-85.5416822,41.70833364,58187,I58187,-85.542,41.708
-85.5416822,41.79166697,58188,I58188,-85.542,41.792
-85.5416822,41.8750003,58189,I58189,-85.542,41.875
-85.5416822,41.95833363,58190,I58190,-85.542,41.958
-85.5416822,42.04166696,58191,I58191,-85.542,42.042
-85.5416822,42.12500029,58192,I58192,-85.542,42.125
-85.5416822,42.20833362,58193,I58193,-85.542,42.208
-85.5416822,42.29166695,58194,I58194,-85.542,42.292
-85.5416822,42.37500028,58195,I58195,-85.542,42.375
-85.5416822,42.45833361,58196,I58196,-85.542,42.458
-85.5416822,42.54166694,58197,I58197,-85.542,42.542
-85.5416822,42.62500027,58198,I58198,-85.542,42.625
-85.5416822,42.7083336,58199,I58199,-85.542,42.708
-85.5416822,42.79166693,58200,I58200,-85.542,42.792
-85.5416822,42.87500026,58201,I58201,-85.542,42.875
-85.5416822,42.95833359,58202,I58202,-85.542,42.958
-85.5416822,43.04166692,58203,I58203,-85.542,43.042
-85.5416822,43.12500025,58204,I58204,-85.542,43.125
-85.5416822,43.20833358,58205,I58205,-85.542,43.208
-85.5416822,43.29166691,58206,I58206,-85.542,43.292
-85.5416822,43.37500024,58207,I58207,-85.542,43.375
-85.5416822,43.5416669,58209,I58209,-85.542,43.542
-85.5416822,43.62500023,58210,I58210,-85.542,43.625
-85.5416822,43.70833356,58211,I58211,-85.542,43.708
-85.5416822,43.79166689,58212,I58212,-85.542,43.792
-85.5416822,43.87500022,58213,I58213,-85.542,43.875
-85.5416822,43.95833355,58214,I58214,-85.542,43.958
-85.5416822,44.04166688,58215,I58215,-85.542,44.042
-85.5416822,44.12500021,58216,I58216,-85.542,44.125
-85.5416822,44.20833354,58217,I58217,-85.542,44.208
-85.5416822,44.29166687,58218,I58218,-85.542,44.292
-85.5416822,44.3750002,58219,I58219,-85.542,44.375
-85.5416822,44.45833353,58220,I58220,-85.542,44.458
-85.5416822,44.54166686,58221,I58221,-85.542,44.542
-85.5416822,44.62500019,58222,I58222,-85.542,44.625
-85.4583489,30.37500076,58228,I58228,-85.458,30.375
-85.4583489,30.45833409,58229,I58229,-85.458,30.458
-85.4583489,30.54166742,58230,I58230,-85.458,30.542
-85.4583489,30.62500075,58231,I58231,-85.458,30.625
-85.4583489,30.70833408,58232,I58232,-85.458,30.708
-85.4583489,30.79166741,58233,I58233,-85.458,30.792
-85.4583489,30.87500074,58234,I58234,-85.458,30.875
-85.4583489,30.95833407,58235,I58235,-85.458,30.958
-85.4583489,31.0416674,58236,I58236,-85.458,31.042
-85.4583489,31.12500073,58237,I58237,-85.458,31.125
-85.4583489,31.29166739,58239,I58239,-85.458,31.292
-85.4583489,31.37500072,58240,I58240,-85.458,31.375
-85.4583489,31.79166737,58245,I58245,-85.458,31.792
-85.4583489,31.8750007,58246,I58246,-85.458,31.875
-85.4583489,31.95833403,58247,I58247,-85.458,31.958
-85.4583489,32.12500069,58249,I58249,-85.458,32.125
-85.4583489,32.20833402,58250,I58250,-85.458,32.208
-85.4583489,32.29166735,58251,I58251,-85.458,32.292
-85.4583489,32.37500068,58252,I58252,-85.458,32.375
-85.4583489,32.45833401,58253,I58253,-85.458,32.458
-85.4583489,32.54166734,58254,I58254,-85.458,32.542
-85.4583489,32.62500067,58255,I58255,-85.458,32.625
-85.4583489,32.79166733,58256,I58256,-85.458,32.792
-85.4583489,33.29166731,58257,I58257,-85.458,33.292
-85.4583489,33.62500063,58258,I58258,-85.458,33.625
-85.4583489,33.70833396,58259,I58259,-85.458,33.708
-85.4583489,33.95833395,58260,I58260,-85.458,33.958
-85.4583489,34.04166728,58261,I58261,-85.458,34.042
-85.4583489,34.12500061,58262,I58262,-85.458,34.125
-85.4583489,34.20833394,58263,I58263,-85.458,34.208
-85.4583489,34.29166727,58264,I58264,-85.458,34.292
-85.4583489,34.3750006,58265,I58265,-85.458,34.375
-85.4583489,34.45833393,58266,I58266,-85.458,34.458
-85.4583489,34.54166726,58267,I58267,-85.458,34.542
-85.4583489,34.62500059,58268,I58268,-85.458,34.625
-85.4583489,34.70833392,58269,I58269,-85.458,34.708
-85.4583489,34.79166725,58270,I58270,-85.458,34.792
-85.4583489,34.87500058,58271,I58271,-85.458,34.875
-85.4583489,34.95833391,58272,I58272,-85.458,34.958
-85.4583489,35.2083339,58275,I58275,-85.458,35.208
-85.4583489,35.29166723,58276,I58276,-85.458,35.292
-85.4583489,35.37500056,58277,I58277,-85.458,35.375
-85.4583489,35.45833389,58278,I58278,-85.458,35.458
-85.4583489,35.54166722,58279,I58279,-85.458,35.542
-85.4583489,35.62500055,58280,I58280,-85.458,35.625
-85.4583489,35.70833388,58281,I58281,-85.458,35.708
-85.4583489,35.79166721,58282,I58282,-85.458,35.792
-85.4583489,35.87500054,58283,I58283,-85.458,35.875
-85.4583489,35.95833387,58284,I58284,-85.458,35.958
-85.4583489,36.0416672,58285,I58285,-85.458,36.042
-85.4583489,36.12500053,58286,I58286,-85.458,36.125
-85.4583489,36.20833386,58287,I58287,-85.458,36.208
-85.4583489,36.29166719,58288,I58288,-85.458,36.292
-85.4583489,36.37500052,58289,I58289,-85.458,36.375
-85.4583489,36.45833385,58290,I58290,-85.458,36.458
-85.4583489,36.54166718,58291,I58291,-85.458,36.542
-85.4583489,36.62500051,58292,I58292,-85.458,36.625
-85.4583489,36.70833384,58293,I58293,-85.458,36.708
-85.4583489,36.79166717,58294,I58294,-85.458,36.792
-85.4583489,36.95833383,58296,I58296,-85.458,36.958
-85.4583489,37.04166716,58297,I58297,-85.458,37.042
-85.4583489,37.12500049,58298,I58298,-85.458,37.125
-85.4583489,37.20833382,58299,I58299,-85.458,37.208
-85.4583489,37.29166715,58300,I58300,-85.458,37.292
-85.4583489,37.37500048,58301,I58301,-85.458,37.375
-85.4583489,37.45833381,58302,I58302,-85.458,37.458
-85.4583489,37.54166714,58303,I58303,-85.458,37.542
-85.4583489,37.62500047,58304,I58304,-85.458,37.625
-85.4583489,37.7083338,58305,I58305,-85.458,37.708
-85.4583489,37.79166713,58306,I58306,-85.458,37.792
-85.4583489,37.87500046,58307,I58307,-85.458,37.875
-85.4583489,37.95833379,58308,I58308,-85.458,37.958
-85.4583489,38.04166712,58309,I58309,-85.458,38.042
-85.4583489,38.12500045,58310,I58310,-85.458,38.125
-85.4583489,38.20833378,58311,I58311,-85.458,38.208
-85.4583489,38.29166711,58312,I58312,-85.458,38.292
-85.4583489,38.37500044,58313,I58313,-85.458,38.375
-85.4583489,38.45833377,58314,I58314,-85.458,38.458
-85.4583489,38.5416671,58315,I58315,-85.458,38.542
-85.4583489,38.62500043,58316,I58316,-85.458,38.625
-85.4583489,38.70833376,58317,I58317,-85.458,38.708
-85.4583489,38.79166709,58318,I58318,-85.458,38.792
-85.4583489,38.87500042,58319,I58319,-85.458,38.875
-85.4583489,38.95833375,58320,I58320,-85.458,38.958
-85.4583489,39.04166708,58321,I58321,-85.458,39.042
-85.4583489,39.12500041,58322,I58322,-85.458,39.125
-85.4583489,39.20833374,58323,I58323,-85.458,39.208
-85.4583489,39.29166707,58324,I58324,-85.458,39.292
-85.4583489,39.3750004,58325,I58325,-85.458,39.375
-85.4583489,39.45833373,58326,I58326,-85.458,39.458
-85.4583489,39.54166706,58327,I58327,-85.458,39.542
-85.4583489,39.62500039,58328,I58328,-85.458,39.625
-85.4583489,39.70833372,58329,I58329,-85.458,39.708
-85.4583489,39.79166705,58330,I58330,-85.458,39.792
-85.4583489,39.87500038,58331,I58331,-85.458,39.875
-85.4583489,39.95833371,58332,I58332,-85.458,39.958
-85.4583489,40.04166704,58333,I58333,-85.458,40.042
-85.4583489,40.12500037,58334,I58334,-85.458,40.125
-85.4583489,40.2083337,58335,I58335,-85.458,40.208
-85.4583489,40.29166703,58336,I58336,-85.458,40.292
-85.4583489,40.37500036,58337,I58337,-85.458,40.375
-85.4583489,40.45833369,58338,I58338,-85.458,40.458
-85.4583489,40.54166702,58339,I58339,-85.458,40.542
-85.4583489,40.62500035,58340,I58340,-85.458,40.625
-85.4583489,40.70833368,58341,I58341,-85.458,40.708
-85.4583489,40.79166701,58342,I58342,-85.458,40.792
-85.4583489,40.87500034,58343,I58343,-85.458,40.875
-85.4583489,40.95833367,58344,I58344,-85.458,40.958
-85.4583489,41.041667,58345,I58345,-85.458,41.042
-85.4583489,41.12500033,58346,I58346,-85.458,41.125
-85.4583489,41.20833366,58347,I58347,-85.458,41.208
-85.4583489,41.29166699,58348,I58348,-85.458,41.292
-85.4583489,41.37500032,58349,I58349,-85.458,41.375
-85.4583489,41.45833365,58350,I58350,-85.458,41.458
-85.4583489,41.54166698,58351,I58351,-85.458,41.542
-85.4583489,41.62500031,58352,I58352,-85.458,41.625
-85.4583489,41.70833364,58353,I58353,-85.458,41.708
-85.4583489,41.79166697,58354,I58354,-85.458,41.792
-85.4583489,41.8750003,58355,I58355,-85.458,41.875
-85.4583489,41.95833363,58356,I58356,-85.458,41.958
-85.4583489,42.04166696,58357,I58357,-85.458,42.042
-85.4583489,42.12500029,58358,I58358,-85.458,42.125
-85.4583489,42.20833362,58359,I58359,-85.458,42.208
-85.4583489,42.29166695,58360,I58360,-85.458,42.292
-85.4583489,42.37500028,58361,I58361,-85.458,42.375
-85.4583489,42.45833361,58362,I58362,-85.458,42.458
-85.4583489,42.54166694,58363,I58363,-85.458,42.542
-85.4583489,42.62500027,58364,I58364,-85.458,42.625
-85.4583489,42.7083336,58365,I58365,-85.458,42.708
-85.4583489,42.79166693,58366,I58366,-85.458,42.792
-85.4583489,42.87500026,58367,I58367,-85.458,42.875
-85.4583489,42.95833359,58368,I58368,-85.458,42.958
-85.4583489,43.04166692,58369,I58369,-85.458,43.042
-85.4583489,43.12500025,58370,I58370,-85.458,43.125
-85.4583489,43.20833358,58371,I58371,-85.458,43.208
-85.4583489,43.29166691,58372,I58372,-85.458,43.292
-85.4583489,43.37500024,58373,I58373,-85.458,43.375
-85.4583489,43.45833357,58374,I58374,-85.458,43.458
-85.4583489,43.5416669,58375,I58375,-85.458,43.542
-85.4583489,43.62500023,58376,I58376,-85.458,43.625
-85.4583489,43.70833356,58377,I58377,-85.458,43.708
-85.4583489,43.79166689,58378,I58378,-85.458,43.792
-85.4583489,43.87500022,58379,I58379,-85.458,43.875
-85.4583489,43.95833355,58380,I58380,-85.458,43.958
-85.4583489,44.04166688,58381,I58381,-85.458,44.042
-85.4583489,44.12500021,58382,I58382,-85.458,44.125
-85.4583489,44.20833354,58383,I58383,-85.458,44.208
-85.4583489,44.29166687,58384,I58384,-85.458,44.292
-85.4583489,44.3750002,58385,I58385,-85.458,44.375
-85.4583489,44.45833353,58386,I58386,-85.458,44.458
-85.4583489,44.54166686,58387,I58387,-85.458,44.542
-85.4583489,44.62500019,58388,I58388,-85.458,44.625
-85.3750156,30.54166742,58393,I58393,-85.375,30.542
-85.3750156,30.62500075,58394,I58394,-85.375,30.625
-85.3750156,30.70833408,58395,I58395,-85.375,30.708
-85.3750156,30.79166741,58396,I58396,-85.375,30.792
-85.3750156,30.87500074,58397,I58397,-85.375,30.875
-85.3750156,30.95833407,58398,I58398,-85.375,30.958
-85.3750156,31.0416674,58399,I58399,-85.375,31.042
-85.3750156,31.12500073,58400,I58400,-85.375,31.125
-85.3750156,31.20833406,58401,I58401,-85.375,31.208
-85.3750156,31.29166739,58402,I58402,-85.375,31.292
-85.3750156,31.37500072,58403,I58403,-85.375,31.375
-85.3750156,31.45833405,58404,I58404,-85.375,31.458
-85.3750156,31.70833404,58407,I58407,-85.375,31.708
-85.3750156,31.79166737,58408,I58408,-85.375,31.792
-85.3750156,32.04166736,58411,I58411,-85.375,32.042
-85.3750156,32.12500069,58412,I58412,-85.375,32.125
-85.3750156,32.20833402,58413,I58413,-85.375,32.208
-85.3750156,32.37500068,58415,I58415,-85.375,32.375
-85.3750156,32.45833401,58416,I58416,-85.375,32.458
-85.3750156,32.54166734,58417,I58417,-85.375,32.542
-85.3750156,32.708334,58418,I58418,-85.375,32.708
-85.3750156,33.37500064,58420,I58420,-85.375,33.375
-85.3750156,33.45833397,58421,I58421,-85.375,33.458
-85.3750156,33.5416673,58422,I58422,-85.375,33.542
-85.3750156,33.70833396,58424,I58424,-85.375,33.708
-85.3750156,33.95833395,58425,I58425,-85.375,33.958
-85.3750156,34.04166728,58426,I58426,-85.375,34.042
-85.3750156,34.12500061,58427,I58427,-85.375,34.125
-85.3750156,34.20833394,58428,I58428,-85.375,34.208
-85.3750156,34.29166727,58429,I58429,-85.375,34.292
-85.3750156,34.3750006,58430,I58430,-85.375,34.375
-85.3750156,34.45833393,58431,I58431,-85.375,34.458
-85.3750156,34.54166726,58432,I58432,-85.375,34.542
-85.3750156,34.62500059,58433,I58433,-85.375,34.625
-85.3750156,34.70833392,58434,I58434,-85.375,34.708
-85.3750156,34.79166725,58435,I58435,-85.375,34.792
-85.3750156,34.87500058,58436,I58436,-85.375,34.875
-85.3750156,34.95833391,58437,I58437,-85.375,34.958
-85.3750156,35.04166724,58438,I58438,-85.375,35.042
-85.3750156,35.2083339,58440,I58440,-85.375,35.208
-85.3750156,35.29166723,58441,I58441,-85.375,35.292
-85.3750156,35.37500056,58442,I58442,-85.375,35.375
-85.3750156,35.45833389,58443,I58443,-85.375,35.458
-85.3750156,35.54166722,58444,I58444,-85.375,35.542
-85.3750156,35.62500055,58445,I58445,-85.375,35.625
-85.3750156,35.70833388,58446,I58446,-85.375,35.708
-85.3750156,35.79166721,58447,I58447,-85.375,35.792
-85.3750156,35.87500054,58448,I58448,-85.375,35.875
-85.3750156,35.95833387,58449,I58449,-85.375,35.958
-85.3750156,36.0416672,58450,I58450,-85.375,36.042
-85.3750156,36.12500053,58451,I58451,-85.375,36.125
-85.3750156,36.20833386,58452,I58452,-85.375,36.208
-85.3750156,36.29166719,58453,I58453,-85.375,36.292
-85.3750156,36.37500052,58454,I58454,-85.375,36.375
-85.3750156,36.45833385,58455,I58455,-85.375,36.458
-85.3750156,36.54166718,58456,I58456,-85.375,36.542
-85.3750156,36.62500051,58457,I58457,-85.375,36.625
-85.3750156,36.70833384,58458,I58458,-85.375,36.708
-85.3750156,36.79166717,58459,I58459,-85.375,36.792
-85.3750156,36.8750005,58460,I58460,-85.375,36.875
-85.3750156,36.95833383,58461,I58461,-85.375,36.958
-85.3750156,37.04166716,58462,I58462,-85.375,37.042
-85.3750156,37.12500049,58463,I58463,-85.375,37.125
-85.3750156,37.20833382,58464,I58464,-85.375,37.208
-85.3750156,37.29166715,58465,I58465,-85.375,37.292
-85.3750156,37.37500048,58466,I58466,-85.375,37.375
-85.3750156,37.45833381,58467,I58467,-85.375,37.458
-85.3750156,37.54166714,58468,I58468,-85.375,37.542
-85.3750156,37.62500047,58469,I58469,-85.375,37.625
-85.3750156,37.7083338,58470,I58470,-85.375,37.708
-85.3750156,37.79166713,58471,I58471,-85.375,37.792
-85.3750156,37.87500046,58472,I58472,-85.375,37.875
-85.3750156,37.95833379,58473,I58473,-85.375,37.958
-85.3750156,38.04166712,58474,I58474,-85.375,38.042
-85.3750156,38.12500045,58475,I58475,-85.375,38.125
-85.3750156,38.20833378,58476,I58476,-85.375,38.208
-85.3750156,38.29166711,58477,I58477,-85.375,38.292
-85.3750156,38.37500044,58478,I58478,-85.375,38.375
-85.3750156,38.45833377,58479,I58479,-85.375,38.458
-85.3750156,38.5416671,58480,I58480,-85.375,38.542
-85.3750156,38.62500043,58481,I58481,-85.375,38.625
-85.3750156,38.70833376,58482,I58482,-85.375,38.708
-85.3750156,38.79166709,58483,I58483,-85.375,38.792
-85.3750156,38.87500042,58484,I58484,-85.375,38.875
-85.3750156,38.95833375,58485,I58485,-85.375,38.958
-85.3750156,39.04166708,58486,I58486,-85.375,39.042
-85.3750156,39.12500041,58487,I58487,-85.375,39.125
-85.3750156,39.20833374,58488,I58488,-85.375,39.208
-85.3750156,39.29166707,58489,I58489,-85.375,39.292
-85.3750156,39.3750004,58490,I58490,-85.375,39.375
-85.3750156,39.45833373,58491,I58491,-85.375,39.458
-85.3750156,39.54166706,58492,I58492,-85.375,39.542
-85.3750156,39.62500039,58493,I58493,-85.375,39.625
-85.3750156,39.70833372,58494,I58494,-85.375,39.708
-85.3750156,39.79166705,58495,I58495,-85.375,39.792
-85.3750156,39.87500038,58496,I58496,-85.375,39.875
-85.3750156,39.95833371,58497,I58497,-85.375,39.958
-85.3750156,40.04166704,58498,I58498,-85.375,40.042
-85.3750156,40.12500037,58499,I58499,-85.375,40.125
-85.3750156,40.2083337,58500,I58500,-85.375,40.208
-85.3750156,40.29166703,58501,I58501,-85.375,40.292
-85.3750156,40.37500036,58502,I58502,-85.375,40.375
-85.3750156,40.45833369,58503,I58503,-85.375,40.458
-85.3750156,40.54166702,58504,I58504,-85.375,40.542
-85.3750156,40.62500035,58505,I58505,-85.375,40.625
-85.3750156,40.70833368,58506,I58506,-85.375,40.708
-85.3750156,40.79166701,58507,I58507,-85.375,40.792
-85.3750156,40.87500034,58508,I58508,-85.375,40.875
-85.3750156,40.95833367,58509,I58509,-85.375,40.958
-85.3750156,41.041667,58510,I58510,-85.375,41.042
-85.3750156,41.12500033,58511,I58511,-85.375,41.125
-85.3750156,41.20833366,58512,I58512,-85.375,41.208
-85.3750156,41.29166699,58513,I58513,-85.375,41.292
-85.3750156,41.37500032,58514,I58514,-85.375,41.375
-85.3750156,41.45833365,58515,I58515,-85.375,41.458
-85.3750156,41.54166698,58516,I58516,-85.375,41.542
-85.3750156,41.62500031,58517,I58517,-85.375,41.625
-85.3750156,41.70833364,58518,I58518,-85.375,41.708
-85.3750156,41.79166697,58519,I58519,-85.375,41.792
-85.3750156,41.8750003,58520,I58520,-85.375,41.875
-85.3750156,41.95833363,58521,I58521,-85.375,41.958
-85.3750156,42.04166696,58522,I58522,-85.375,42.042
-85.3750156,42.12500029,58523,I58523,-85.375,42.125
-85.3750156,42.20833362,58524,I58524,-85.375,42.208
-85.3750156,42.29166695,58525,I58525,-85.375,42.292
-85.3750156,42.37500028,58526,I58526,-85.375,42.375
-85.3750156,42.45833361,58527,I58527,-85.375,42.458
-85.3750156,42.54166694,58528,I58528,-85.375,42.542
-85.3750156,42.62500027,58529,I58529,-85.375,42.625
-85.3750156,42.7083336,58530,I58530,-85.375,42.708
-85.3750156,42.79166693,58531,I58531,-85.375,42.792
-85.3750156,42.87500026,58532,I58532,-85.375,42.875
-85.3750156,42.95833359,58533,I58533,-85.375,42.958
-85.3750156,43.04166692,58534,I58534,-85.375,43.042
-85.3750156,43.12500025,58535,I58535,-85.375,43.125
-85.3750156,43.20833358,58536,I58536,-85.375,43.208
-85.3750156,43.29166691,58537,I58537,-85.375,43.292
-85.3750156,43.37500024,58538,I58538,-85.375,43.375
-85.3750156,43.45833357,58539,I58539,-85.375,43.458
-85.3750156,43.5416669,58540,I58540,-85.375,43.542
-85.3750156,43.62500023,58541,I58541,-85.375,43.625
-85.3750156,43.70833356,58542,I58542,-85.375,43.708
-85.3750156,43.79166689,58543,I58543,-85.375,43.792
-85.3750156,43.87500022,58544,I58544,-85.375,43.875
-85.3750156,44.04166688,58546,I58546,-85.375,44.042
-85.3750156,44.12500021,58547,I58547,-85.375,44.125
-85.3750156,44.20833354,58548,I58548,-85.375,44.208
-85.3750156,44.29166687,58549,I58549,-85.375,44.292
-85.3750156,44.3750002,58550,I58550,-85.375,44.375
-85.3750156,44.45833353,58551,I58551,-85.375,44.458
-85.3750156,44.62500019,58553,I58553,-85.375,44.625
-85.2916823,30.37500076,58560,I58560,-85.292,30.375
-85.2916823,30.45833409,58561,I58561,-85.292,30.458
-85.2916823,30.54166742,58562,I58562,-85.292,30.542
-85.2916823,30.62500075,58563,I58563,-85.292,30.625
-85.2916823,30.70833408,58564,I58564,-85.292,30.708
-85.2916823,30.79166741,58565,I58565,-85.292,30.792
-85.2916823,30.87500074,58566,I58566,-85.292,30.875
-85.2916823,30.95833407,58567,I58567,-85.292,30.958
-85.2916823,31.0416674,58568,I58568,-85.292,31.042
-85.2916823,31.12500073,58569,I58569,-85.292,31.125
-85.2916823,31.20833406,58570,I58570,-85.292,31.208
-85.2916823,31.37500072,58572,I58572,-85.292,31.375
-85.2916823,31.45833405,58573,I58573,-85.292,31.458
-85.2916823,31.54166738,58574,I58574,-85.292,31.542
-85.2916823,31.62500071,58575,I58575,-85.292,31.625
-85.2916823,31.70833404,58576,I58576,-85.292,31.708
-85.2916823,32.04166736,58580,I58580,-85.292,32.042
-85.2916823,32.12500069,58581,I58581,-85.292,32.125
-85.2916823,32.20833402,58582,I58582,-85.292,32.208
-85.2916823,32.29166735,58583,I58583,-85.292,32.292
-85.2916823,32.37500068,58584,I58584,-85.292,32.375
-85.2916823,32.45833401,58585,I58585,-85.292,32.458
-85.2916823,32.54166734,58586,I58586,-85.292,32.542
-85.2916823,33.29166731,58590,I58590,-85.292,33.292
-85.2916823,33.87500062,58592,I58592,-85.292,33.875
-85.2916823,33.95833395,58593,I58593,-85.292,33.958
-85.2916823,34.04166728,58594,I58594,-85.292,34.042
-85.2916823,34.12500061,58595,I58595,-85.292,34.125
-85.2916823,34.20833394,58596,I58596,-85.292,34.208
-85.2916823,34.29166727,58597,I58597,-85.292,34.292
-85.2916823,34.3750006,58598,I58598,-85.292,34.375
-85.2916823,34.45833393,58599,I58599,-85.292,34.458
-85.2916823,34.54166726,58600,I58600,-85.292,34.542
-85.2916823,34.62500059,58601,I58601,-85.292,34.625
-85.2916823,34.70833392,58602,I58602,-85.292,34.708
-85.2916823,34.79166725,58603,I58603,-85.292,34.792
-85.2916823,34.87500058,58604,I58604,-85.292,34.875
-85.2916823,35.2083339,58607,I58607,-85.292,35.208
-85.2916823,35.29166723,58608,I58608,-85.292,35.292
-85.2916823,35.37500056,58609,I58609,-85.292,35.375
-85.2916823,35.45833389,58610,I58610,-85.292,35.458
-85.2916823,35.54166722,58611,I58611,-85.292,35.542
-85.2916823,35.62500055,58612,I58612,-85.292,35.625
-85.2916823,35.70833388,58613,I58613,-85.292,35.708
-85.2916823,35.79166721,58614,I58614,-85.292,35.792
-85.2916823,35.87500054,58615,I58615,-85.292,35.875
-85.2916823,35.95833387,58616,I58616,-85.292,35.958
-85.2916823,36.0416672,58617,I58617,-85.292,36.042
-85.2916823,36.12500053,58618,I58618,-85.292,36.125
-85.2916823,36.20833386,58619,I58619,-85.292,36.208
-85.2916823,36.29166719,58620,I58620,-85.292,36.292
-85.2916823,36.37500052,58621,I58621,-85.292,36.375
-85.2916823,36.45833385,58622,I58622,-85.292,36.458
-85.2916823,36.79166717,58625,I58625,-85.292,36.792
-85.2916823,36.8750005,58626,I58626,-85.292,36.875
-85.2916823,36.95833383,58627,I58627,-85.292,36.958
-85.2916823,37.04166716,58628,I58628,-85.292,37.042
-85.2916823,37.12500049,58629,I58629,-85.292,37.125
-85.2916823,37.20833382,58630,I58630,-85.292,37.208
-85.2916823,37.29166715,58631,I58631,-85.292,37.292
-85.2916823,37.37500048,58632,I58632,-85.292,37.375
-85.2916823,37.45833381,58633,I58633,-85.292,37.458
-85.2916823,37.54166714,58634,I58634,-85.292,37.542
-85.2916823,37.62500047,58635,I58635,-85.292,37.625
-85.2916823,37.7083338,58636,I58636,-85.292,37.708
-85.2916823,37.79166713,58637,I58637,-85.292,37.792
-85.2916823,37.87500046,58638,I58638,-85.292,37.875
-85.2916823,37.95833379,58639,I58639,-85.292,37.958
-85.2916823,38.04166712,58640,I58640,-85.292,38.042
-85.2916823,38.12500045,58641,I58641,-85.292,38.125
-85.2916823,38.20833378,58642,I58642,-85.292,38.208
-85.2916823,38.29166711,58643,I58643,-85.292,38.292
-85.2916823,38.37500044,58644,I58644,-85.292,38.375
-85.2916823,38.45833377,58645,I58645,-85.292,38.458
-85.2916823,38.5416671,58646,I58646,-85.292,38.542
-85.2916823,38.62500043,58647,I58647,-85.292,38.625
-85.2916823,38.70833376,58648,I58648,-85.292,38.708
-85.2916823,38.79166709,58649,I58649,-85.292,38.792
-85.2916823,38.87500042,58650,I58650,-85.292,38.875
-85.2916823,38.95833375,58651,I58651,-85.292,38.958
-85.2916823,39.04166708,58652,I58652,-85.292,39.042
-85.2916823,39.12500041,58653,I58653,-85.292,39.125
-85.2916823,39.20833374,58654,I58654,-85.292,39.208
-85.2916823,39.29166707,58655,I58655,-85.292,39.292
